#layer=1
9,9,9,9,19,9,9,19,19,19,19,19,19,19,19,19,19,19,19,9,9,19,19,19,19,19,19,19,19,19,19,19,9,9,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9
9,19,19,19,19,9,9,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,19,9,9,9,9,9,9,9,19,19,19,19,19,19,9,9,19,19,19,19,19,19,19,9
9,19,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,19,9,9,9,9,9,9,19,19,19,19,19,19,19,9,9,9,9,9,9,9,9,19,9
9,19,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,9,9,19,9
9,19,19,19,19,9,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,9,9,9,19,9
9,9,9,9,19,9,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,19,19,19,19,19,19,19,19,19,9
9,9,9,9,19,9,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,19,19,19,19,9,9,9,9,9,9,19,9
9,19,19,19,19,9,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,19,19,9,9,19,9,9,9,9,9,9,19,9
9,19,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,19,19,19,9,9,9,19,9,9,19,19,19,19,19,9
9,19,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,19,19,19,19,9,9,9,9,9,19,9,9,19,9,9,9,19,9
9,19,19,19,19,9,9,19,19,19,19,19,19,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,19,19,9,9,9,9,9,9,9,9,19,9,9,19,9,9,9,19,9
9,9,9,9,19,9,9,19,19,19,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,19,19,19,9,9,9,9,9,9,9,9,19,9,9,19,19,9,19,19,9
9,9,9,9,19,9,9,19,19,9,9,9,9,9,9,19,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,19,19,9,19,19,9
9,19,19,19,19,9,9,19,9,9,9,9,9,9,9,19,9,19,9,19,19,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,9
9,19,9,9,9,9,9,9,9,9,9,9,9,9,9,19,19,19,9,19,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,9
9,19,9,9,9,9,9,9,9,19,19,19,19,9,9,9,19,19,9,9,9,9,19,9,19,19,19,9,19,19,19,9,19,19,19,9,19,19,19,9,19,19,19,9,19,9,19,19,9,9
9,19,9,9,9,9,9,9,19,19,9,9,19,19,9,9,9,9,9,9,9,19,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,19,9,9
9,19,9,9,9,9,9,19,19,19,9,9,19,19,19,9,9,9,9,9,19,19,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,9,19,9,9,9
9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,19,19,19,9,19,19,19,9,19,19,19,9,19,19,19,9,19,19,19,19,19,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
#layer=2
9,17,19,17,17,9,9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,9
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
5,2,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
9,10,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
9,10,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
9,9,2,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
9,17,18,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,0,1,1,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,16,17,17,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
9,1,1,2,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
9,17,17,18,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,0,1,1,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,16,17,17,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
9,1,1,2,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
9,17,17,18,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,0,1,1,1,1,2,19,0,1,1,1,1,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,0,9,17,17,17,17,18,19,16,17,17,17,17,9,2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,0,1,1,9,10,19,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,16,17,17,9,10,19,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
9,1,1,2,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
9,17,17,18,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,16,18,19,19,19,19,19,19,19,19,19,19,19,16,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,1,1,1,1,1,2,19,8
10,19,0,1,1,9,10,19,19,19,19,19,19,19,19,19,19,19,19,0,2,19,19,19,19,19,19,19,19,19,19,19,0,2,19,19,19,19,19,19,0,9,17,17,17,17,9,18,19,8
10,19,16,17,17,9,10,19,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,8,10,19,19,19,19,20,19,19,8
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,8,10,19,19,4,19,19,19,0,9
9,1,1,2,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,16,18,19,0,9,1,1,1,9,9
9,17,17,18,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,16,17,17,17,17,17,9
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,16,9,1,1,1,1,2,19,0,1,1,1,1,9,18,19,19,19,19,19,19,0,2,19,19,19,19,19,19,19,8
10,19,0,1,1,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,16,17,17,17,17,18,19,16,17,17,17,17,18,19,19,19,19,19,19,19,8,9,1,1,1,1,1,2,19,8
10,19,16,17,17,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,9,9,9,9,9,9,9,10,19,8
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,9,17,17,17,17,17,17,17,18,19,8
9,1,1,2,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,17,18,19,19,19,19,19,19,19,19,19,8
9,17,17,18,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,1,18,19,19,19,19,0,1,1,1,1,2,19,8
10,19,19,19,19,8,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,1,1,1,17,18,19,19,0,2,19,8,9,17,17,17,18,19,8
10,19,0,1,1,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,9,17,17,18,19,19,19,0,9,10,19,8,10,19,19,19,19,19,8
10,19,16,17,17,9,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,9,18,19,19,19,19,0,1,9,9,10,19,8,10,19,0,1,2,19,8
10,19,19,19,19,8,10,19,19,19,19,19,19,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,18,19,19,0,1,1,9,9,9,9,10,19,8,10,19,16,9,18,19,8
9,1,1,2,19,8,10,19,19,19,0,1,1,9,9,17,9,17,17,17,17,17,17,17,17,17,17,17,17,18,19,19,19,16,17,17,17,17,17,17,18,19,8,10,19,19,12,19,19,8
9,17,17,18,19,8,10,19,19,0,9,9,9,9,10,19,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,8,10,19,19,20,19,19,8
10,19,19,19,19,8,10,19,0,9,9,9,9,9,10,19,20,19,4,19,19,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,10,19,19,19,19,19,8
10,19,0,1,1,9,9,1,9,17,17,17,17,9,10,19,19,19,12,19,0,9,17,9,17,17,17,9,17,17,17,9,17,17,17,9,17,17,17,9,17,17,17,10,19,19,19,19,19,8
10,19,8,9,9,9,9,9,18,19,19,19,19,16,9,2,19,19,8,1,9,18,19,12,19,19,19,12,19,19,19,12,19,19,19,12,19,19,19,12,19,19,19,12,19,4,19,19,0,9
10,19,8,9,9,9,9,18,19,19,0,2,19,19,16,9,1,1,9,9,18,19,19,12,19,4,19,12,19,4,19,12,19,4,19,12,19,4,19,12,19,4,19,12,19,12,19,19,8,9
10,19,16,17,17,17,18,19,19,19,16,18,19,19,19,16,17,17,17,18,19,19,19,20,19,12,19,20,19,12,19,20,19,12,19,20,19,12,19,20,19,12,19,20,19,20,19,0,9,9
10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,19,19,19,12,19,19,19,12,19,19,19,12,19,19,19,12,19,19,19,19,19,8,9,9
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,9,1,1,1,9,1,1,1,9,1,1,1,9,1,1,1,1,1,9,9,9
#layer=3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
